project,bug_num,test_name,test_prefix,source,target
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('Infinity'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('NaN'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('undefined'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('void 0'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('a << b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('a >> b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('a >>> b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a == b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a != b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a === b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a !== b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a < b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a > b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a <= b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a >= b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a in b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertTrue(NodeUtil.isBooleanResult(getNode('a instanceof b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode(''a''))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode(''a'+b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('a+'b''))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
Closure,Closure_80,com.google.javascript.jscomp.NodeUtilTest::testIsBooleanResult,,"public void testIsBooleanResult() { assertFalse(NodeUtil.isBooleanResult(getNode('a+b'))); // Definitely not boolean // These are boolean but aren't handled yet, 'false' here means 'unknown'. } ""<FocalMethod>"" static boolean isBooleanResult(Node n) { return valueCheck(n, BOOLEAN_RESULT_PREDICATE); }",
